row_id,filename,class,xmin,ymin,xmax,ymax,z_true,z_pred
10408,001945.txt,Cyclist,14.46,189.91,57.74,240.47,26.49,26.512625
10409,001945.txt,Car,154.24,189.56,269.85,242.96,25.08,23.875366
10410,001945.txt,Cyclist,731.83,160.33,764.64,222.55,22.61,22.853106
10411,001946.txt,Cyclist,445.88,149.72,551.33,315.81,8.12,8.506242
10412,001946.txt,Car,746.63,128.04,783.73,155.31,46.05,47.518642
10413,001947.txt,Car,73.3,181.96,244.24,249.69,17.94,19.004314
10414,001947.txt,Car,1155.87,187.78,1223.0,369.0,1.63,3.8169599
10415,001947.txt,Car,825.12,176.98,1223.0,369.0,6.65,5.523193
10416,001947.txt,Car,737.87,179.03,877.69,277.68,12.57,13.2687
10417,001947.txt,Car,698.75,178.16,793.97,245.47,18.01,18.580975
10418,001947.txt,Car,684.16,176.71,747.33,224.03,24.5,25.812347
10419,001947.txt,Car,664.58,175.51,710.71,212.96,29.26,32.836887
10420,001947.txt,Car,555.48,173.32,579.25,190.98,59.2,64.02858
10421,001948.txt,Car,0.0,166.55,221.04,310.34,10.52,10.399073
10422,001948.txt,Car,354.64,177.1,457.56,216.95,29.15,30.370472
10423,001948.txt,Cyclist,982.35,148.34,1053.68,234.82,16.13,15.779402
10424,001948.txt,Cyclist,895.35,154.84,933.67,216.88,19.76,21.48246
10425,001948.txt,Cyclist,865.32,162.52,889.47,211.07,25.06,26.321335
10426,001949.txt,Car,340.68,194.01,442.72,276.67,15.53,15.753172
10427,001949.txt,Misc,437.35,186.81,463.71,216.1,41.6,43.66193
10428,001949.txt,Car,527.01,186.24,552.5,206.78,60.81,57.284454
10429,001950.txt,Car,716.52,171.16,735.16,186.24,71.39,74.758286
10430,001951.txt,Car,87.52,185.43,353.45,310.35,11.32,11.087817
10431,001951.txt,Car,268.75,186.65,342.82,229.41,28.01,31.395977
10432,001951.txt,Car,507.58,169.32,539.29,197.54,47.99,46.081783
10433,001951.txt,Van,442.09,159.83,482.21,194.18,63.94,63.462585
10434,001951.txt,Car,419.55,178.61,468.83,208.53,37.74,42.55072
10435,001951.txt,Car,340.51,182.81,399.08,215.31,35.55,37.78292
10436,001951.txt,Cyclist,381.32,173.29,407.8,214.85,32.66,33.27799
10437,001951.txt,Car,946.49,153.57,1190.63,237.53,15.98,15.646067
10438,001951.txt,Car,300.03,177.7,359.12,195.92,59.34,59.96674
10439,001952.txt,Car,599.03,176.13,627.33,204.09,44.83,46.02125
10440,001952.txt,Car,332.55,187.93,407.41,231.7,26.23,27.90019
10441,001953.txt,Car,915.19,181.89,1046.53,245.09,19.29,19.14471
10442,001953.txt,Car,1003.41,183.87,1115.25,234.77,22.8,24.253204
10443,001953.txt,Car,1100.63,183.02,1176.29,221.8,27.74,31.059221
10444,001954.txt,Car,0.0,216.23,192.61,374.0,6.22,5.638391
10445,001954.txt,Car,837.57,179.35,1241.0,374.0,5.72,5.18759
10446,001954.txt,Car,150.02,195.33,351.32,307.15,11.92,12.309486
10447,001954.txt,Car,716.05,180.07,837.59,257.65,15.53,16.012009
10448,001954.txt,Car,363.32,185.25,467.21,243.03,21.08,20.930525
10449,001954.txt,Car,684.06,180.96,769.7,236.19,21.33,21.551634
10450,001954.txt,Car,474.07,178.53,517.51,211.83,36.02,37.79645
10451,001954.txt,Car,661.1,176.55,714.5,215.77,29.87,30.365122
10452,001954.txt,Car,503.46,174.55,559.3,193.03,60.82,64.55902
10453,001955.txt,Car,0.0,220.13,140.93,374.0,2.13,5.3451443
10454,001955.txt,Car,1153.73,146.1,1241.0,272.8,9.81,10.168492
10455,001955.txt,Car,1036.0,155.53,1224.56,252.67,12.98,13.761976
10456,001955.txt,Car,957.65,155.59,1128.72,237.71,15.79,16.64731
10457,001955.txt,Car,900.65,166.24,1059.19,229.05,18.84,20.352724
10458,001955.txt,Car,870.23,163.5,993.14,216.45,21.83,23.394909
10459,001955.txt,Car,778.28,170.23,1050.66,350.15,8.33,8.525124
10460,001955.txt,Car,730.82,186.47,849.47,268.44,14.22,15.213552
10461,001955.txt,Car,339.91,181.26,501.66,284.9,13.08,12.950449
10462,001955.txt,Van,430.61,163.84,543.03,251.44,18.61,19.046349
10463,001955.txt,Car,776.47,163.35,887.02,210.47,27.52,28.116146
10464,001955.txt,Car,494.95,182.13,560.95,236.68,24.27,23.468136
10465,001955.txt,Car,516.69,181.16,574.48,223.66,29.66,27.290726
10466,001955.txt,Car,667.21,172.32,737.68,197.18,52.0,46.014847
10467,001955.txt,Truck,625.45,135.23,692.28,206.03,41.56,41.952003
10468,001956.txt,Car,563.24,175.69,615.09,225.88,24.99,26.364117
10469,001956.txt,Car,524.08,178.25,545.73,196.79,66.91,68.199104
10470,001956.txt,Car,865.21,168.59,914.49,190.35,47.72,49.078453
10471,001956.txt,Van,897.71,156.58,967.56,189.43,41.94,42.670574
10472,001956.txt,Van,992.74,146.21,1121.55,197.8,30.53,28.442719
10473,001956.txt,Truck,1169.94,120.32,1241.0,203.31,19.76,20.01739
10474,001957.txt,Cyclist,615.63,171.57,639.23,226.75,23.54,24.687609
10475,001957.txt,Car,214.51,190.04,399.14,257.11,16.61,17.894258
10476,001958.txt,Cyclist,1019.33,179.82,1065.86,281.72,13.51,12.313421
10477,001958.txt,Cyclist,658.88,174.66,764.25,333.21,8.49,8.352771
10478,001958.txt,Cyclist,871.29,182.37,908.59,247.98,19.44,19.409348
10479,001958.txt,Pedestrian,489.76,172.59,503.1,216.83,31.72,27.985226
10480,001958.txt,Pedestrian,505.44,172.81,518.1,210.77,31.33,33.93475
10481,001958.txt,Cyclist,786.04,183.94,823.59,223.6,33.9,34.21043
10482,001958.txt,Pedestrian,845.06,177.16,861.06,216.4,32.38,33.312046
10483,001958.txt,Pedestrian,873.88,184.61,889.88,224.43,31.92,32.741776
10484,001959.txt,Car,709.49,175.8,853.95,275.02,13.45,13.369984
10485,001959.txt,Car,1224.66,150.79,1241.0,306.63,6.12,7.246884
10486,001959.txt,Car,1048.14,109.39,1241.0,274.27,9.3,10.861441
10487,001959.txt,Misc,227.86,222.59,353.2,283.49,13.77,16.131027
10488,001959.txt,Car,304.13,183.71,424.52,258.93,17.88,17.774597
10489,001959.txt,Car,0.0,210.47,174.34,374.0,6.88,5.406519
10490,001959.txt,Car,887.64,145.1,1134.36,227.86,15.44,16.156563
10491,001959.txt,Car,433.87,181.52,494.92,222.71,29.15,29.953445
10492,001959.txt,Car,938.51,153.9,1031.8,179.38,45.85,45.430996
10493,001960.txt,Car,362.97,180.11,483.54,262.14,15.05,16.352482
10494,001960.txt,Car,643.48,172.14,700.04,221.6,25.76,26.657305
10495,001960.txt,Car,492.92,175.87,545.87,211.07,32.29,33.66787
10496,001960.txt,Car,628.36,177.46,675.45,212.25,32.63,34.38035
10497,001961.txt,Car,737.57,173.98,803.64,200.84,46.1,43.99939
10498,001962.txt,Car,0.0,173.18,102.98,219.0,26.47,27.776634
10499,001962.txt,Car,116.4,170.22,203.19,208.64,33.96,34.23043
10500,001962.txt,Car,208.45,172.22,264.81,200.74,41.39,45.312077
10501,001962.txt,Car,579.64,169.77,637.22,227.17,22.86,23.60796
10502,001962.txt,Cyclist,751.0,170.79,761.66,196.68,46.7,49.03223
10503,001963.txt,Car,555.95,184.95,611.73,231.01,23.68,25.837664
10504,001963.txt,Car,197.81,173.43,415.95,265.04,14.39,15.105557
10505,001963.txt,Car,376.65,182.95,489.64,226.85,25.79,27.19756
10506,001963.txt,Car,410.5,184.45,504.04,221.25,28.8,31.520868
10507,001963.txt,Car,519.51,184.52,562.92,213.05,34.41,39.74034
10508,001963.txt,Car,1040.97,211.14,1241.0,374.0,1.9,2.703284
10509,001963.txt,Van,645.66,148.1,743.12,236.5,22.69,22.895899
10510,001963.txt,Van,330.2,166.17,415.08,220.39,30.47,28.130186
10511,001963.txt,Car,576.98,181.37,616.19,217.27,32.72,34.688725
10512,001963.txt,Cyclist,212.46,181.02,241.49,212.32,35.02,39.209263
10513,001964.txt,Car,1038.37,177.9,1241.0,374.0,1.93,4.269117
10514,001964.txt,Car,770.56,150.45,1112.64,374.0,7.07,7.5634203
10515,001964.txt,Car,709.45,153.33,871.85,283.97,12.39,12.326621
10516,001964.txt,Car,693.38,170.47,779.95,243.39,17.98,18.752953
10517,001964.txt,Pedestrian,674.21,163.77,689.21,207.2,32.05,31.193085
10518,001964.txt,Pedestrian,678.72,166.24,692.72,208.09,32.7,32.26993
10519,001964.txt,Car,527.67,172.06,559.83,203.94,44.38,45.232708
10520,001964.txt,Pedestrian,615.66,170.69,626.66,197.04,49.39,52.672573
10521,001964.txt,Car,402.33,182.83,483.57,238.22,21.69,22.961845
10522,001964.txt,Car,0.0,215.22,110.26,374.0,4.09,5.5819407
10523,001964.txt,Car,14.22,192.11,340.92,363.07,9.12,8.440344
10524,001964.txt,Car,272.51,182.33,424.33,278.04,14.52,14.789586
10525,001965.txt,Car,633.8,172.57,666.19,201.13,45.12,43.8496
10526,001965.txt,Car,653.8,177.42,693.95,208.09,35.15,38.161003
10527,001965.txt,Truck,644.31,150.64,680.5,188.82,71.41,73.96512
10528,001965.txt,Car,732.44,175.99,789.56,209.34,33.82,35.88899
10529,001965.txt,Van,984.4,129.42,1241.0,330.59,9.62,8.964127
10530,001965.txt,Car,800.88,175.16,867.06,202.55,40.97,42.7764
10531,001966.txt,Car,547.13,186.07,758.41,374.0,7.44,7.892821
10532,001966.txt,Truck,731.09,0.0,1241.0,374.0,8.83,10.416657
10533,001966.txt,Van,46.34,102.92,453.07,374.0,8.46,8.801128
10534,001966.txt,Car,366.5,179.65,496.91,259.94,15.39,16.100143
10535,001966.txt,Van,441.32,163.49,520.1,227.97,21.9,24.511055
10536,001966.txt,Car,702.28,175.33,773.89,221.51,24.61,25.762745
10537,001966.txt,Van,674.58,162.44,733.83,208.12,32.76,34.28897
10538,001967.txt,Car,920.87,181.29,997.53,246.65,20.45,18.87075
10539,001967.txt,Car,0.0,172.61,330.1,345.12,8.57,8.0731
10540,001967.txt,Car,561.75,183.43,685.57,245.75,19.67,19.414768
10541,001967.txt,Car,735.65,183.91,805.9,220.43,30.84,32.102505
10542,001967.txt,Car,802.19,183.99,848.14,213.78,38.09,40.06615
10543,001967.txt,Car,831.87,182.49,869.22,208.68,45.24,44.165066
10544,001967.txt,Car,856.15,182.16,886.96,205.28,52.12,49.400585
10545,001967.txt,Car,975.69,186.5,1011.81,216.76,39.16,39.26148
10546,001968.txt,Car,0.0,206.0,346.19,374.0,5.85,5.6803823
10547,001968.txt,Car,334.1,186.59,465.41,230.35,27.58,26.868597
10548,001969.txt,Car,816.09,181.84,1168.41,325.17,8.9,8.925104
10549,001969.txt,Car,0.0,183.55,249.23,302.88,10.22,11.141998
10550,001969.txt,Car,758.29,185.51,1017.66,290.79,11.38,11.601793
10551,001969.txt,Car,20.12,175.43,271.54,272.18,12.77,13.778521
10552,001969.txt,Car,75.88,169.96,314.14,259.78,15.09,14.959143
10553,001969.txt,Car,179.76,162.64,352.26,246.52,17.6,18.285591
10554,001969.txt,Car,229.31,167.34,360.16,224.82,23.89,23.798944
10555,001969.txt,Car,455.91,177.95,496.09,204.19,48.07,48.3355
10556,001970.txt,Pedestrian,147.3,143.25,240.46,310.38,8.46,8.601307
10557,001971.txt,Pedestrian,670.97,130.3,726.75,329.12,7.37,7.350016
10558,001971.txt,Pedestrian,735.84,150.23,804.2,322.43,7.34,8.154778
10559,001971.txt,Pedestrian,860.29,152.58,917.61,286.3,8.81,9.995815
10560,001972.txt,Pedestrian,233.71,166.37,313.25,351.81,7.43,7.3870687
10561,001972.txt,Pedestrian,879.29,149.32,911.94,243.35,13.72,14.153077
10562,001972.txt,Van,670.24,160.82,732.67,215.77,26.1,30.46931
10563,001972.txt,Person_sitting,794.6,153.58,862.65,279.58,8.18,9.007346
10564,001973.txt,Car,584.72,176.75,643.42,233.51,22.26,22.859646
10565,001973.txt,Car,671.25,180.02,711.29,212.66,33.62,36.275826
10566,001973.txt,Misc,858.8,163.68,883.43,192.97,54.89,53.55005
10567,001973.txt,Car,919.41,176.77,980.76,202.79,41.7,43.30281
10568,001973.txt,Car,965.6,166.45,1037.57,204.69,36.02,32.009575
10569,001973.txt,Misc,1027.84,149.8,1085.22,206.59,31.77,29.450083
10570,001974.txt,Tram,636.81,150.2,707.51,189.3,73.29,74.76434
10571,001974.txt,Car,0.0,200.26,160.08,315.75,11.44,10.986
10572,001974.txt,Car,356.61,183.64,428.84,224.71,31.21,29.334501
10573,001974.txt,Cyclist,884.26,156.76,914.52,205.39,27.29,26.763767
10574,001975.txt,Car,633.55,176.18,660.99,193.25,63.49,66.8303
10575,001976.txt,Car,574.56,177.61,619.15,220.05,28.39,30.179981
10576,001976.txt,Car,594.26,171.01,629.69,207.97,37.04,36.887417
10577,001976.txt,Car,711.66,164.62,875.52,292.23,12.01,11.54681
10578,001976.txt,Car,683.17,175.95,756.14,236.26,20.08,21.362942
10579,001976.txt,Car,650.07,173.17,686.57,206.44,36.73,37.94005
10580,001977.txt,Car,367.68,211.68,687.5,374.0,7.69,8.3282175
10581,001977.txt,Car,239.87,215.47,463.1,339.91,11.27,10.593451
10582,001977.txt,Car,172.09,218.75,314.85,309.1,14.71,15.073679
10583,001977.txt,Car,102.68,214.47,217.03,293.16,18.09,18.494926
10584,001977.txt,Car,32.18,224.69,102.97,271.44,26.93,29.649937
10585,001978.txt,Car,588.31,174.64,615.22,201.23,47.04,48.459274
10586,001978.txt,Car,273.1,190.0,371.42,242.44,22.87,22.8675
10587,001978.txt,Car,434.9,180.94,470.12,208.53,46.35,43.137333
10588,001978.txt,Car,553.19,176.66,572.37,195.48,64.75,72.85932
10589,001979.txt,Car,56.12,198.73,371.04,374.0,7.61,7.891928
10590,001979.txt,Pedestrian,788.28,165.95,825.12,245.8,15.74,16.59244
10591,001979.txt,Car,488.41,179.18,578.72,210.87,36.17,35.750244
10592,001979.txt,Car,346.97,189.13,437.47,251.68,19.25,20.31607
10593,001979.txt,Car,617.29,177.13,709.83,206.07,39.67,39.963745
10594,001979.txt,Truck,229.53,158.5,351.29,214.9,47.94,50.04201
10595,001979.txt,Car,150.95,179.4,280.84,222.94,28.68,28.328835
10596,001980.txt,Car,669.0,164.48,794.28,252.89,16.96,16.22957
10597,001980.txt,Car,349.98,190.27,444.84,261.71,17.42,18.055904
10598,001980.txt,Car,421.75,193.6,478.56,234.45,25.68,29.52488
10599,001981.txt,Pedestrian,84.76,153.28,146.77,304.12,9.25,9.150322
10600,001981.txt,Cyclist,798.56,159.31,854.66,258.62,13.97,13.925922
10601,001981.txt,Pedestrian,739.5,160.05,760.06,232.58,18.72,18.457006
10602,001981.txt,Pedestrian,888.69,164.26,926.03,241.86,16.28,16.888845
10603,001981.txt,Van,569.78,154.35,624.12,197.07,44.53,47.164803
10604,001982.txt,Pedestrian,874.89,152.55,938.1,296.32,8.99,9.245931
10605,001983.txt,Car,647.8,178.52,706.49,221.98,25.85,27.653214
10606,001984.txt,Pedestrian,568.2,154.96,612.83,291.48,9.32,9.811853
10607,001985.txt,Car,258.89,194.15,468.52,325.41,10.62,10.346565
10608,001985.txt,Car,510.64,187.39,541.63,217.02,41.07,43.036163
10609,001986.txt,Car,567.02,174.08,626.47,228.3,23.37,23.928051
10610,001986.txt,Car,0.0,202.87,327.5,375.0,5.43,5.4243665
10611,001986.txt,Car,0.0,184.4,237.86,291.44,11.62,12.092394
10612,001986.txt,Car,313.62,181.61,401.33,229.69,23.12,25.863356
10613,001986.txt,Truck,369.99,53.41,547.88,250.41,23.08,23.870857
10614,001986.txt,Car,298.91,176.88,365.74,212.94,31.96,34.64869
10615,001986.txt,Car,524.45,179.14,559.28,204.71,39.04,45.237385
10616,001987.txt,Car,438.47,177.55,493.29,205.19,40.28,42.700817
10617,001987.txt,Car,710.0,175.57,736.72,199.15,46.34,49.763638
10618,001987.txt,Pedestrian,592.79,173.22,599.12,193.02,63.24,69.33121
10619,001987.txt,Car,887.16,166.6,931.04,182.76,74.14,71.69825
10620,001988.txt,Pedestrian,963.74,127.9,1075.98,374.0,5.14,5.16675
10621,001988.txt,Cyclist,371.34,163.04,421.45,248.91,16.24,15.609215
10622,001988.txt,Cyclist,396.32,166.72,439.18,237.46,19.08,19.02229
10623,001988.txt,Van,494.22,151.25,577.09,214.87,30.73,32.020393
10624,001988.txt,Person_sitting,98.43,189.46,156.75,253.7,15.43,15.164525
10625,001988.txt,Person_sitting,130.47,186.97,196.18,247.16,16.31,16.538252
10626,001988.txt,Pedestrian,149.82,172.7,175.66,252.85,15.45,15.920935
10627,001988.txt,Pedestrian,976.67,140.43,1079.16,346.86,6.95,6.6828966
10628,001988.txt,Pedestrian,882.26,203.65,935.32,315.92,8.03,9.446236
10629,001988.txt,Pedestrian,912.2,202.94,953.43,314.93,8.06,9.10287
10630,001988.txt,Cyclist,606.0,171.36,649.11,217.11,29.49,30.16119
10631,001988.txt,Car,422.28,178.66,494.67,203.57,43.21,47.551502
10632,001989.txt,Car,551.21,188.91,597.12,226.5,27.06,30.96334
10633,001989.txt,Car,498.42,186.42,532.51,214.21,38.69,43.060123
10634,001989.txt,Car,800.29,191.34,872.34,220.58,36.78,41.715862
10635,001989.txt,Car,912.46,191.83,992.07,223.58,39.62,40.22582
10636,001989.txt,Van,556.67,170.6,583.15,203.79,52.07,57.292686
10637,001990.txt,Car,564.31,174.4,614.94,223.41,25.56,27.22538
10638,001990.txt,Car,812.5,167.01,847.47,184.05,60.35,63.39587
10639,001990.txt,Van,832.26,159.57,878.66,184.46,54.57,53.847797
10640,001990.txt,Van,886.59,153.42,960.35,189.0,43.09,42.243423
10641,001990.txt,Truck,967.19,131.87,1095.12,189.11,32.47,33.193478
10642,001991.txt,Car,577.17,172.23,636.95,226.72,23.25,23.937218
10643,001991.txt,Car,0.0,194.89,133.82,317.15,9.18,9.844058
10644,001991.txt,Car,123.25,189.44,380.14,322.71,10.09,10.2423525
10645,001991.txt,Car,284.75,183.32,382.77,234.29,22.52,23.888666
10646,001991.txt,Van,382.16,137.95,502.35,242.07,20.59,21.869179
10647,001991.txt,Car,364.32,180.66,432.36,219.92,29.77,30.960518
10648,001991.txt,Car,488.5,173.79,537.73,213.0,32.08,32.929764
10649,001991.txt,Car,510.96,177.83,544.58,204.53,44.32,44.90521
10650,001991.txt,Misc,533.51,155.9,564.11,191.09,77.4,81.82313
10651,001992.txt,Car,0.0,208.11,331.59,374.0,3.74,5.344621
10652,001992.txt,Car,443.03,184.8,534.56,259.28,17.56,17.778507
10653,001992.txt,Car,509.2,184.82,561.21,229.66,26.93,28.047205
10654,001992.txt,Van,532.93,165.22,576.68,213.54,40.1,43.116707
10655,001992.txt,Car,56.34,195.44,320.72,336.6,9.76,9.958506
10656,001992.txt,Car,672.27,179.94,814.39,235.09,22.67,22.177223
10657,001992.txt,Car,660.72,181.91,779.91,223.43,28.63,28.490112
10658,001992.txt,Car,636.74,177.93,721.02,212.94,36.43,34.629505
10659,001992.txt,Van,562.34,174.74,592.57,203.3,57.49,55.128536
10660,001992.txt,Van,282.44,155.62,497.43,326.42,10.62,10.473878
10661,001992.txt,Cyclist,1100.36,154.21,1241.0,284.24,10.31,10.267596
10662,001993.txt,Car,602.79,170.85,659.64,220.25,24.47,26.48703
10663,001993.txt,Car,491.96,167.55,530.53,200.21,38.19,37.212173
10664,001994.txt,Pedestrian,905.6,139.99,980.12,303.12,8.49,8.614466
10665,001995.txt,Car,224.78,193.9,310.54,222.16,41.4,40.967667
10666,001996.txt,Car,381.47,188.51,472.84,248.5,19.31,20.778107
10667,001996.txt,Van,533.49,154.22,598.67,198.33,47.27,49.018154
10668,001996.txt,Car,0.0,191.48,250.33,303.59,11.27,11.278677
10669,001997.txt,Car,585.41,177.1,627.85,217.96,31.2,31.33484
10670,001997.txt,Cyclist,918.37,153.7,1012.97,282.05,11.25,10.8165865
10671,001997.txt,Tram,497.91,149.28,556.94,213.01,48.89,50.623493
10672,001997.txt,Car,406.29,186.27,442.17,207.63,53.53,57.97951
10673,001998.txt,Pedestrian,670.91,157.44,717.68,256.89,12.79,13.119528
10674,001998.txt,Cyclist,771.53,155.82,859.07,238.35,15.06,17.507978
10675,001998.txt,Cyclist,1018.14,142.3,1124.2,227.56,15.38,16.034388
10676,001998.txt,Pedestrian,1032.05,138.15,1072.56,268.3,10.11,10.119434
10677,001998.txt,Pedestrian,1053.65,127.08,1116.45,286.66,8.82,9.108437
10678,001998.txt,Pedestrian,1040.72,149.15,1073.82,273.5,9.56,10.19017
10679,001998.txt,Van,588.44,160.65,607.73,182.44,69.81,77.975525
10680,001999.txt,Car,0.0,182.48,192.03,374.0,6.25,5.897535
10681,001999.txt,Car,0.0,180.95,215.7,324.66,8.82,9.62124
10682,001999.txt,Car,33.81,190.74,341.7,302.75,11.08,11.125721
10683,001999.txt,Car,105.65,180.24,378.82,270.34,13.61,13.783489
10684,001999.txt,Car,246.07,182.74,425.01,254.02,18.14,17.607428
10685,001999.txt,Car,279.58,172.1,453.09,249.77,20.69,18.063168
10686,001999.txt,Cyclist,533.14,188.15,548.71,225.14,32.38,34.88718
10687,001999.txt,Car,878.3,216.53,1241.0,374.0,3.79,3.7012994
10688,001999.txt,Car,931.18,177.27,1241.0,327.58,8.9,8.604943
10689,001999.txt,Car,870.72,186.29,1146.98,294.82,11.36,11.307001
10690,001999.txt,Car,816.03,193.75,1018.94,276.25,14.19,14.359856
10691,001999.txt,Car,801.29,187.38,949.16,257.51,16.79,17.064783
10692,001999.txt,Car,751.21,190.73,920.94,255.29,19.27,18.386997
10693,001999.txt,Car,723.87,192.6,877.59,243.93,22.22,21.808998
10694,001999.txt,Car,723.71,182.37,849.45,237.67,24.53,21.643135
10695,001999.txt,Car,399.42,189.15,507.58,225.38,31.88,31.590254
10696,001999.txt,Car,427.65,191.12,520.0,224.21,34.61,35.18282
10697,001999.txt,Car,634.31,189.71,673.23,219.73,37.69,39.33813
10698,001999.txt,Car,624.2,187.39,648.17,208.29,52.74,56.81571
10699,001999.txt,Van,610.69,178.3,625.86,196.05,98.78,100.948875
10700,002000.txt,Car,0.0,201.43,303.98,369.0,3.35,5.5721745
10701,002000.txt,Cyclist,991.71,147.35,1029.66,217.34,18.34,18.793892
10702,002000.txt,Car,956.95,156.33,1124.69,205.06,23.55,25.256958
10703,002000.txt,Car,439.37,172.17,476.11,200.79,37.94,43.719486
10704,002000.txt,Misc,370.74,169.93,394.17,203.93,40.13,41.714123
10705,002000.txt,Car,224.79,176.21,310.48,218.48,29.92,30.059559
10706,002001.txt,Car,997.55,196.75,1241.0,374.0,7.93,3.3179436
10707,002001.txt,Car,962.03,189.99,1016.03,230.58,28.51,28.642435
10708,002002.txt,Car,0.0,198.72,258.53,374.0,2.8,6.3141155
10709,002002.txt,Car,897.31,177.36,1241.0,374.0,3.5,4.9424195
10710,002002.txt,Truck,291.82,108.28,504.33,305.35,12.3,13.538428
10711,002002.txt,Car,691.05,180.6,785.51,251.88,16.79,17.701595
10712,002002.txt,Van,630.78,170.13,667.62,206.0,42.19,46.0707
10713,002002.txt,Car,554.54,179.21,576.24,197.11,66.26,68.36018
10714,002003.txt,Car,0.0,203.22,309.97,374.0,4.39,5.2249913
10715,002003.txt,Pedestrian,858.63,154.45,893.76,248.41,15.6,13.966545
10716,002003.txt,Car,799.63,183.2,1006.6,313.93,10.08,10.102549
10717,002003.txt,Car,748.42,183.41,870.32,262.28,15.57,15.65457
10718,002003.txt,Car,401.07,182.21,517.42,260.4,16.37,16.461788
10719,002003.txt,Car,470.97,183.01,543.78,237.41,21.82,22.680664
10720,002003.txt,Car,713.41,179.63,791.83,234.82,22.37,22.000994
10721,002003.txt,Car,510.9,177.92,566.02,224.4,29.36,27.988163
10722,002003.txt,Car,563.04,178.2,614.75,212.65,36.17,35.720016
10723,002003.txt,Car,708.0,178.94,753.03,220.83,29.8,30.525871
10724,002003.txt,Car,654.25,176.97,706.16,202.25,46.38,47.42587
10725,002004.txt,Van,588.24,146.47,667.6,228.42,24.71,27.56087
10726,002004.txt,Car,738.17,187.68,895.75,248.97,18.67,19.530369
10727,002004.txt,Misc,489.34,163.93,528.8,182.35,42.96,49.61966
10728,002004.txt,Van,492.57,140.49,522.86,177.28,49.36,47.138855
10729,002005.txt,Pedestrian,54.75,181.45,107.18,313.37,8.78,9.7919235
10730,002005.txt,Pedestrian,382.9,165.6,405.5,236.4,19.42,19.36799
10731,002005.txt,Person_sitting,1141.65,190.59,1224.89,309.66,8.07,7.9557705
10732,002006.txt,Car,0.82,176.16,105.58,218.73,28.32,29.289745
