filename,class,xmin,ymin,xmax,ymax,z_true
002082.txt,Car,997.9,158.72,1162.44,246.55,14.53
002082.txt,Car,874.87,163.9,1000.97,244.48,16.66
002082.txt,Car,349.98,184.62,408.02,222.08,29.24
002082.txt,Car,525.16,168.31,620.19,209.36,31.87
002082.txt,Car,148.39,186.47,192.51,217.7,39.36
002082.txt,Car,310.74,177.23,335.42,199.48,60.67
002082.txt,Van,586.61,140.22,952.55,360.18,8.86
002082.txt,Car,449.64,191.92,583.01,267.12,15.56
002083.txt,Car,233.01,177.98,290.06,201.58,45.95
002083.txt,Car,144.59,159.3,215.53,199.37,47.38
002083.txt,Car,266.24,172.99,315.97,197.37,50.81
002083.txt,Car,572.69,171.56,620.95,219.64,26.85
002084.txt,Car,715.38,176.62,796.26,233.27,20.53
002084.txt,Car,711.75,169.95,771.43,190.16,52.79
002084.txt,Pedestrian,528.01,170.13,534.68,204.19,36.91
002084.txt,Cyclist,799.21,165.67,849.23,205.05,30.03
002084.txt,Car,864.81,164.07,928.8,187.32,51.69
002084.txt,Van,1135.1,155.84,1218.05,184.81,47.61
002084.txt,Car,361.12,178.75,415.27,200.08,51.7
002085.txt,Car,0.0,200.62,263.57,374.0,6.0
002085.txt,Car,196.81,192.49,404.49,304.85,11.57
002085.txt,Car,866.51,190.83,1241.0,374.0,6.54
002085.txt,Car,336.66,188.73,465.66,259.2,17.01
002085.txt,Car,751.63,180.24,939.39,293.0,11.78
002085.txt,Car,490.2,180.36,538.66,214.38,32.77
002085.txt,Car,720.16,179.94,825.44,252.99,16.81
002085.txt,Car,705.65,178.01,776.46,231.42,22.35
002085.txt,Car,689.02,178.34,748.53,220.16,27.93
002086.txt,Car,1003.9,178.83,1241.0,374.0,2.43
002086.txt,Car,0.0,202.38,271.63,370.01,8.67
002086.txt,Car,740.74,178.67,907.5,280.28,12.29
002086.txt,Car,310.8,185.58,442.57,255.35,17.82
002086.txt,Car,695.65,178.37,801.38,244.86,18.04
002086.txt,Car,459.44,177.7,509.05,214.57,32.7
002086.txt,Car,666.38,176.6,727.62,221.01,26.6
002086.txt,Car,658.73,175.65,707.7,212.26,32.2
002086.txt,Car,484.06,178.15,520.82,207.64,37.77
002087.txt,Car,630.46,158.91,715.89,220.41,23.37
002087.txt,Car,399.78,178.78,460.79,228.23,23.46
002087.txt,Car,438.93,182.05,482.03,213.09,31.83
002088.txt,Car,570.21,181.63,627.72,228.26,23.16
002088.txt,Car,0.0,174.71,291.05,348.55,8.23
002088.txt,Car,320.87,182.67,464.15,241.88,19.63
002088.txt,Car,373.11,186.0,490.36,233.84,22.61
002088.txt,Car,512.7,184.53,566.5,219.86,28.15
002088.txt,Van,675.4,130.74,819.14,260.26,16.35
002088.txt,Car,626.16,179.49,651.46,199.26,52.76
002088.txt,Car,190.27,186.3,309.95,243.48,19.27
002088.txt,Van,263.97,159.42,378.8,229.74,24.03
002088.txt,Car,585.98,176.1,625.05,211.76,32.84
002088.txt,Car,146.95,182.35,236.05,222.35,25.93
002088.txt,Cyclist,99.39,183.43,144.55,225.12,26.58
002089.txt,Car,565.78,178.52,827.36,267.73,13.49
002089.txt,Car,0.0,178.46,43.53,249.16,16.53
002090.txt,Truck,582.21,142.96,639.18,211.98,42.51
002090.txt,Car,0.0,210.09,143.92,280.91,19.83
002090.txt,Car,241.64,189.12,318.28,230.44,37.82
002091.txt,Tram,1029.21,94.11,1237.0,203.54,26.59
002091.txt,Pedestrian,1124.57,166.93,1214.66,373.0,5.45
002091.txt,Car,940.1,177.81,1179.33,279.02,11.93
002092.txt,Car,474.88,181.31,524.74,222.02,27.94
002092.txt,Car,106.81,176.31,196.93,216.49,33.07
002092.txt,Car,191.9,180.4,259.91,209.87,39.84
002092.txt,Car,1150.86,197.29,1241.0,244.44,27.78
002092.txt,Car,254.47,180.8,308.61,206.76,45.09
002092.txt,Car,535.12,178.73,563.06,200.08,50.46
002092.txt,Car,574.75,175.81,624.61,225.48,26.06
002092.txt,Car,0.0,179.27,105.67,222.08,26.79
002092.txt,Cyclist,933.34,188.02,968.99,240.09,23.85
002093.txt,Car,0.0,191.61,283.73,374.0,3.43
002093.txt,Van,163.5,150.59,421.84,344.48,9.16
002093.txt,Car,338.96,165.87,494.27,267.45,14.39
002093.txt,Car,650.43,170.42,693.6,203.93,35.34
002094.txt,Pedestrian,791.4,172.04,808.74,230.5,21.94
002094.txt,Car,0.0,187.8,140.31,257.61,18.74
002095.txt,Car,1093.85,183.49,1223.0,234.7,24.46
002095.txt,Car,1032.66,183.97,1156.71,232.72,23.76
002095.txt,Car,952.98,181.66,1068.8,234.17,24.23
002095.txt,Car,602.49,172.69,636.52,203.02,36.83
002095.txt,Cyclist,715.91,161.33,874.91,316.51,8.79
002095.txt,Cyclist,881.88,142.07,1069.83,304.38,8.94
002095.txt,Cyclist,326.74,165.82,389.11,256.41,14.49
002095.txt,Pedestrian,182.2,149.19,203.16,196.69,30.03
002095.txt,Pedestrian,183.79,152.76,210.13,218.97,21.03
002095.txt,Pedestrian,152.17,148.49,179.5,216.08,20.73
002095.txt,Pedestrian,910.97,150.13,986.97,356.06,7.17
002095.txt,Pedestrian,933.99,145.57,1005.66,336.45,7.65
002095.txt,Pedestrian,1056.76,135.5,1139.1,360.38,6.64
002095.txt,Pedestrian,1096.76,139.6,1223.0,369.0,5.67
002096.txt,Car,788.73,184.18,1031.4,322.7,9.75
002096.txt,Car,524.66,174.77,606.33,204.66,36.32
002096.txt,Pedestrian,464.55,170.33,478.55,220.68,25.09
002096.txt,Cyclist,874.75,169.76,957.36,232.48,19.12
002096.txt,Car,742.68,166.75,819.43,195.12,42.4
002096.txt,Car,923.7,164.14,1019.39,191.01,41.3
002096.txt,Van,1159.88,155.24,1241.0,190.72,38.58
002096.txt,Car,420.11,177.69,485.13,205.79,40.16
002096.txt,Car,231.34,182.21,296.87,209.71,41.31
002096.txt,Car,582.0,173.81,605.08,189.54,69.12
002096.txt,Car,543.47,175.61,570.55,191.77,69.3
002097.txt,Car,626.29,172.03,651.36,195.5,54.49
002097.txt,Car,640.45,176.66,671.27,200.96,43.93
002097.txt,Truck,636.28,153.6,665.87,186.63,81.95
002097.txt,Car,703.93,175.7,746.36,202.15,42.1
002097.txt,Van,837.84,150.1,1001.3,252.16,16.92
002097.txt,Car,799.59,174.42,865.47,201.74,41.06
002098.txt,Car,362.13,184.03,491.35,272.24,13.43
002098.txt,Car,558.22,172.27,609.44,219.0,25.89
002098.txt,Car,535.38,171.48,575.24,205.29,35.36
002098.txt,Car,594.85,171.44,624.16,199.65,39.12
002099.txt,Truck,636.53,151.68,717.95,217.98,32.23
002099.txt,Car,548.76,175.05,571.19,193.23,63.32
002100.txt,Car,569.66,190.04,649.23,218.12,40.24
002101.txt,Car,807.17,169.99,1149.38,345.33,8.09
002101.txt,Car,530.75,183.74,600.37,231.33,22.8
002101.txt,Van,717.67,116.94,841.46,241.86,18.21
002101.txt,Car,696.98,173.0,737.75,204.76,36.37
002101.txt,Car,572.03,179.64,616.04,214.65,31.69
002101.txt,Car,685.67,174.06,709.2,193.61,53.1
002101.txt,Pedestrian,806.62,156.31,829.96,245.38,14.65
002101.txt,Misc,375.06,190.07,462.59,242.54,18.19
002102.txt,Car,0.0,193.59,199.6,362.72,7.3
002102.txt,Car,0.0,180.18,290.32,314.77,9.75
002102.txt,Car,710.33,183.11,891.59,294.89,11.48
002102.txt,Car,225.31,186.01,449.73,260.76,15.35
002102.txt,Car,677.08,179.85,755.01,228.9,22.23
002102.txt,Car,273.32,179.43,439.93,245.81,17.89
002102.txt,Car,319.62,169.52,451.4,233.27,20.39
002102.txt,Car,650.3,170.41,688.06,202.78,41.76
002102.txt,Car,449.47,175.8,527.46,207.04,36.63
002103.txt,Car,821.05,195.57,1241.0,374.0,4.64
002103.txt,Misc,249.78,240.49,437.28,358.5,8.78
002103.txt,Car,369.95,197.51,505.92,294.7,13.45
002103.txt,Car,700.29,190.03,911.7,327.79,9.96
002103.txt,Car,522.64,185.16,559.66,216.34,34.58
002103.txt,Car,635.53,180.24,670.21,208.75,40.22
002104.txt,Car,0.0,202.17,89.24,254.05,23.98
002104.txt,Car,597.05,185.28,651.53,219.23,34.11
002104.txt,Misc,702.84,178.04,718.11,201.38,51.93
002105.txt,Car,978.34,120.89,1241.0,374.0,5.25
002105.txt,Van,504.32,162.94,564.77,229.2,24.03
002105.txt,Van,835.43,122.14,1109.3,226.88,19.82
002105.txt,Car,268.0,185.18,364.79,237.47,23.39
002105.txt,Car,153.96,167.26,273.8,238.28,23.24
002105.txt,Car,425.71,171.49,473.41,208.23,30.27
002105.txt,Car,680.25,171.09,764.47,217.99,25.77
002105.txt,Car,554.89,164.88,590.05,195.83,42.19
002105.txt,Van,592.97,149.35,629.77,189.23,53.07
002105.txt,Car,735.97,165.49,824.75,214.96,26.43
002105.txt,Van,1125.86,127.78,1241.0,201.03,27.2
002105.txt,Truck,546.19,136.08,583.96,192.33,49.97
002105.txt,Misc,15.17,202.9,206.71,244.74,22.62
002105.txt,Car,0.0,189.39,107.04,245.06,22.87
002106.txt,Car,1093.29,150.71,1241.0,262.83,11.45
002106.txt,Car,1000.37,155.92,1188.8,248.0,14.25
002106.txt,Car,928.43,167.63,1100.83,237.23,17.2
002106.txt,Car,889.31,170.17,1022.34,228.33,20.11
002106.txt,Car,806.33,173.2,1194.65,374.0,6.76
002106.txt,Car,744.88,188.02,886.16,282.65,12.64
002106.txt,Car,301.2,184.97,491.67,306.91,11.54
002106.txt,Van,411.51,162.41,539.24,259.27,17.03
002106.txt,Car,854.12,171.01,968.19,220.37,23.01
002106.txt,Car,785.35,163.79,903.43,213.81,25.96
002106.txt,Van,773.54,159.74,920.1,209.72,28.54
002106.txt,Car,484.35,181.23,556.27,240.03,22.6
002106.txt,Car,510.13,181.32,572.46,226.4,28.09
002106.txt,Car,722.65,170.54,797.39,196.2,50.39
002106.txt,Truck,626.79,135.57,695.96,208.99,40.26
002107.txt,Car,812.41,176.28,1241.0,374.0,5.83
002107.txt,Car,0.0,201.02,298.56,374.0,6.5
002107.txt,Car,234.77,171.41,421.84,297.14,11.87
002107.txt,Car,705.25,172.5,831.87,262.78,14.34
002107.txt,Car,376.76,175.04,483.04,254.45,17.42
002107.txt,Car,678.23,172.44,767.81,230.71,20.59
002107.txt,Van,650.75,135.35,730.9,217.05,28.31
002107.txt,Car,625.1,172.71,652.77,194.76,49.66
002107.txt,Car,513.82,176.83,542.79,196.35,52.17
002107.txt,Car,605.47,170.31,638.63,192.74,56.64
002107.txt,Car,581.96,174.06,607.32,190.27,68.86
002108.txt,Pedestrian,383.94,146.12,438.6,307.04,8.75
002109.txt,Car,15.33,205.34,465.66,374.0,5.81
002109.txt,Car,271.55,194.07,433.92,324.94,11.37
002109.txt,Car,491.98,187.59,515.92,210.13,57.52
002110.txt,Car,0.0,217.99,107.26,307.81,14.14
002110.txt,Car,466.96,187.76,508.82,224.96,37.71
002110.txt,Van,398.61,180.3,451.4,220.21,55.5
002110.txt,Car,283.28,204.32,375.93,262.7,21.88
002110.txt,Car,194.75,209.95,296.58,263.83,24.35
002110.txt,Cyclist,36.14,201.9,140.17,317.6,12.71
002110.txt,Pedestrian,448.12,195.12,457.45,219.82,52.1
002110.txt,Car,1189.03,145.74,1241.0,274.56,8.52
002110.txt,Car,234.37,204.23,305.55,226.74,51.17
002110.txt,Car,924.18,171.72,964.54,192.9,52.21
002111.txt,Car,861.63,181.27,1241.0,374.0,4.45
002111.txt,Van,648.46,162.88,701.69,214.51,29.98
002111.txt,Car,551.85,179.28,578.63,201.28,54.26
002112.txt,Car,0.0,188.56,215.18,374.0,4.51
002112.txt,Car,351.54,183.06,458.47,255.47,18.37
002112.txt,Cyclist,524.19,175.73,542.95,216.28,34.07
002112.txt,Cyclist,541.66,176.51,558.12,214.39,34.5
002112.txt,Car,464.05,183.19,516.07,216.94,34.51
002112.txt,Cyclist,548.31,176.51,561.26,203.29,49.04
002112.txt,Car,631.86,176.97,657.04,197.67,55.27
002112.txt,Car,683.53,172.81,799.36,262.6,14.88
002113.txt,Car,600.39,175.58,630.02,204.11,44.03
002113.txt,Truck,644.03,162.85,689.15,193.69,73.54
002113.txt,Car,0.0,200.63,133.67,257.52,21.33
002113.txt,Misc,334.76,165.97,385.53,210.88,48.08
002113.txt,Car,391.06,184.94,432.07,208.95,46.24
002114.txt,Car,602.0,178.81,663.56,238.27,21.32
002114.txt,Car,823.63,188.4,1108.92,359.52,7.93
002114.txt,Misc,1057.43,137.92,1117.33,193.32,29.44
002114.txt,Pedestrian,938.28,173.34,992.28,374.0,6.08
002115.txt,Truck,590.09,161.18,617.52,190.88,76.16
002115.txt,Car,45.06,202.08,117.75,233.86,36.43
002115.txt,Car,927.95,174.61,996.08,198.34,44.84
002116.txt,Car,717.48,171.47,754.82,196.99,42.16
002116.txt,Truck,0.0,130.07,296.62,229.64,28.2
002117.txt,Pedestrian,743.92,144.77,810.59,324.07,7.75
002118.txt,Van,583.07,113.69,706.71,204.32,24.49
002118.txt,Car,405.86,166.46,460.15,212.28,26.35
002118.txt,Car,465.89,154.16,494.23,170.48,71.52
002118.txt,Truck,760.85,89.4,1032.34,212.37,21.2
002119.txt,Car,19.47,197.18,223.18,303.55,12.66
002119.txt,Car,463.61,182.92,514.13,216.59,30.94
002119.txt,Car,165.47,189.1,314.56,260.79,17.67
002119.txt,Car,285.54,190.0,374.58,236.64,23.49
002119.txt,Car,341.46,185.49,422.01,222.8,30.28
002119.txt,Car,659.4,174.7,688.69,198.41,43.94
002120.txt,Car,758.41,175.89,970.44,270.61,12.95
002121.txt,Truck,678.75,100.46,896.4,268.8,18.51
002121.txt,Car,282.72,188.64,351.24,220.12,39.57
002122.txt,Car,154.17,189.61,384.47,281.6,13.51
002122.txt,Car,32.46,174.2,305.11,276.94,14.85
002123.txt,Car,695.09,160.3,737.43,181.4,57.02
002123.txt,Car,558.5,187.83,715.6,331.09,8.93
002123.txt,Car,570.99,177.6,656.43,250.65,15.93
002124.txt,Car,0.0,200.02,302.86,369.0,3.35
002124.txt,Cyclist,991.57,147.06,1029.42,216.62,18.45
002124.txt,Pedestrian,996.67,149.87,1040.69,254.85,11.96
002124.txt,Pedestrian,1015.41,153.64,1060.78,257.52,11.37
002124.txt,Car,450.85,171.06,522.82,208.24,30.01
002125.txt,Car,563.99,171.52,616.95,222.79,24.5
002125.txt,Car,521.13,173.23,539.87,187.8,71.87
002126.txt,Car,600.97,182.72,675.37,253.58,18.01
002126.txt,Car,747.75,174.97,904.97,253.64,16.22
002126.txt,Car,698.1,180.55,785.35,224.59,27.13
002126.txt,Car,670.6,182.53,747.15,214.74,33.76
002126.txt,Car,0.0,208.12,64.3,296.63,10.69
002126.txt,Car,363.21,188.29,451.08,240.47,23.96
002126.txt,Car,502.88,183.43,543.96,213.07,41.55
002126.txt,Car,556.51,181.65,585.54,202.76,57.87
002126.txt,Car,290.64,191.79,384.87,236.75,27.07
002126.txt,Car,355.27,182.43,418.53,224.94,33.22
002126.txt,Car,429.19,184.27,477.97,212.02,43.76
002126.txt,Car,498.41,185.68,541.5,205.31,56.36
002126.txt,Car,144.46,188.15,246.08,233.78,25.51
002126.txt,Car,142.75,186.17,244.78,218.65,36.12
002127.txt,Car,98.75,169.48,409.42,348.97,8.22
002127.txt,Misc,673.62,183.72,716.91,231.03,26.33
002127.txt,Car,642.67,189.17,669.13,210.63,51.88
002128.txt,Car,832.14,117.64,1241.0,374.0,6.52
002128.txt,Car,24.37,202.97,372.5,374.0,7.7
002128.txt,Car,373.17,198.63,478.33,268.93,15.94
002128.txt,Car,435.33,181.55,509.6,240.63,22.2
002128.txt,Truck,531.87,156.34,574.4,205.56,51.52
002128.txt,Car,601.76,180.39,634.57,209.79,37.84
002128.txt,Pedestrian,597.28,176.83,606.78,209.03,38.0
002129.txt,Car,747.91,156.59,989.14,241.73,15.99
002129.txt,Car,1076.46,147.29,1203.97,185.51,30.07
002129.txt,Car,1043.44,150.52,1165.3,186.14,32.42
002129.txt,Car,1011.18,150.23,1131.19,185.61,34.93
002129.txt,Car,427.28,181.64,491.89,231.05,25.49
002129.txt,Car,518.88,177.49,568.44,216.21,33.28
002129.txt,Car,766.05,155.69,876.4,197.61,34.43
002129.txt,Car,899.19,152.56,954.16,183.59,43.9
002129.txt,Van,999.95,144.44,1062.82,180.79,44.48
002129.txt,Car,933.6,154.68,994.1,182.87,44.37
002129.txt,Car,457.03,182.51,512.45,221.03,31.93
002129.txt,Car,642.99,173.53,681.61,199.9,43.69
002129.txt,Car,597.88,178.08,624.97,199.73,55.08
002130.txt,Car,778.79,194.63,1139.74,374.0,6.95
002130.txt,Car,339.97,188.31,477.85,273.21,13.61
002130.txt,Car,457.28,173.45,523.13,229.02,21.74
002130.txt,Car,663.14,180.97,738.96,235.59,22.34
002130.txt,Car,503.01,175.52,550.21,212.76,30.9
002130.txt,Car,531.88,177.53,563.13,203.16,42.24
002131.txt,Car,367.71,185.74,477.48,272.48,15.08
002131.txt,Car,439.55,183.89,519.71,242.16,21.68
002131.txt,Car,493.93,180.3,536.03,209.29,38.28
002131.txt,Car,0.0,179.8,142.72,331.83,9.05
002132.txt,Car,649.48,173.48,723.0,233.41,20.49
002132.txt,Car,527.47,170.88,569.53,207.21,34.52
002132.txt,Car,649.72,174.72,693.69,216.94,26.6
002132.txt,Car,642.65,168.76,683.43,206.1,32.73
002133.txt,Pedestrian,198.5,179.79,235.46,278.57,11.64
002133.txt,Pedestrian,71.23,170.48,117.37,253.86,16.45
002133.txt,Misc,1037.25,205.48,1199.73,346.29,7.34
002133.txt,Pedestrian,417.2,166.04,436.5,227.55,22.32
002134.txt,Car,1168.8,146.7,1241.0,270.66,9.91
002134.txt,Car,1044.41,153.4,1241.0,258.0,12.71
002134.txt,Car,957.07,163.79,1144.38,240.69,15.71
002134.txt,Car,904.8,167.39,1047.82,230.54,18.57
002134.txt,Car,846.65,179.35,1241.0,374.0,5.18
002134.txt,Car,757.68,186.41,930.06,296.3,11.09
002134.txt,Car,240.27,183.22,476.59,328.3,9.99
002134.txt,Van,385.53,158.15,530.13,266.41,15.47
002134.txt,Car,867.08,167.65,988.29,220.53,21.48
002134.txt,Car,793.05,159.09,919.32,212.33,24.45
002134.txt,Van,778.49,156.19,933.59,208.92,27.11
002134.txt,Car,471.84,177.79,550.91,241.6,20.94
002134.txt,Car,502.71,178.17,570.19,225.87,26.52
002134.txt,Truck,626.99,132.8,698.94,209.02,38.98
002135.txt,Car,0.0,196.22,148.32,358.84,7.22
002135.txt,Car,12.47,190.49,335.59,306.93,9.94
002135.txt,Car,144.84,184.01,403.84,283.8,12.17
002135.txt,Car,224.28,178.48,409.87,266.21,14.65
002135.txt,Car,243.01,178.74,454.03,254.5,16.97
002135.txt,Car,287.08,178.54,429.75,240.81,19.46
002135.txt,Car,335.08,180.73,472.98,234.06,21.86
002135.txt,Car,340.41,180.07,482.96,229.08,24.39
002135.txt,Car,395.17,176.32,500.24,219.93,28.9
002135.txt,Car,403.71,166.88,512.5,217.04,31.48
002135.txt,Cyclist,565.79,177.36,575.6,201.97,47.69
002135.txt,Car,704.97,186.78,813.02,267.24,14.49
002135.txt,Car,768.19,175.21,932.9,240.62,19.6
002135.txt,Car,696.69,174.94,782.33,213.07,35.05
002135.txt,Car,636.66,181.02,666.08,203.31,48.43
002136.txt,Van,1117.38,106.86,1241.0,257.94,14.13
002136.txt,Car,0.0,210.32,77.96,329.65,10.93
002136.txt,Car,111.56,214.16,152.3,249.59,33.79
002136.txt,Car,24.86,215.31,131.49,294.65,16.74
002136.txt,Misc,922.94,150.1,978.87,174.74,33.21
002136.txt,Van,927.11,121.79,969.05,169.71,39.08
002137.txt,Car,880.29,170.54,1241.0,374.0,3.15
002137.txt,Car,167.25,200.54,438.48,374.0,7.85
002137.txt,Car,467.12,186.17,519.23,235.58,24.79
002137.txt,Car,617.98,174.75,678.92,231.86,25.06
002138.txt,Car,864.33,179.55,1241.0,374.0,6.35
002138.txt,Car,795.47,151.57,980.46,288.7,12.01
002138.txt,Car,783.96,168.52,841.43,225.45,22.59
002138.txt,Van,783.01,146.45,845.72,204.21,35.1
002139.txt,Car,577.48,173.43,648.58,238.19,19.85
002139.txt,Car,0.0,191.83,108.6,318.76,8.57
002139.txt,Car,131.27,186.21,298.18,268.17,15.15
002139.txt,Car,283.52,177.21,458.37,292.09,12.24
002139.txt,Car,309.53,183.36,397.57,229.31,24.67
002139.txt,Car,433.82,178.01,506.54,229.56,23.82
002139.txt,Car,482.76,180.79,525.42,210.72,35.23
002139.txt,Car,510.61,179.96,545.39,205.01,43.67
002139.txt,Misc,516.69,148.69,562.55,198.19,56.73
002139.txt,Car,276.92,184.2,356.44,221.34,31.61
002140.txt,Car,577.87,176.14,619.78,214.36,32.34
002140.txt,Misc,396.93,140.56,516.93,247.85,18.81
002140.txt,Misc,0.0,0.0,362.31,375.0,4.22
002140.txt,Car,294.74,180.47,386.35,235.02,21.56
002140.txt,Car,261.37,180.91,338.71,222.51,28.1
002140.txt,Van,366.58,166.33,450.53,221.12,28.92
002140.txt,Truck,504.09,126.63,567.11,209.52,43.53
002141.txt,Car,802.48,175.9,864.2,228.25,23.46
002141.txt,Car,0.0,195.51,257.23,374.0,6.55
002142.txt,Car,714.11,187.28,841.55,279.46,12.84
002142.txt,Car,113.76,179.37,291.94,267.76,14.8
002142.txt,Car,264.24,186.34,452.67,300.13,11.41
002142.txt,Car,446.54,178.19,518.28,232.47,22.61
002142.txt,Car,660.12,179.42,721.42,225.74,24.89
002142.txt,Car,483.44,180.51,536.25,218.19,30.42
002142.txt,Car,389.27,182.19,446.73,216.57,31.73
002142.txt,Car,440.01,179.96,478.95,205.63,41.86
002142.txt,Car,528.57,180.83,555.0,200.25,52.76
002142.txt,Car,586.06,177.3,612.39,202.01,48.31
002142.txt,Car,636.05,179.38,663.01,201.57,48.8
002142.txt,Car,621.22,177.91,641.07,196.63,59.85
002143.txt,Car,304.14,193.22,433.06,291.01,13.45
002143.txt,Misc,438.35,181.84,466.37,212.37,39.6
002143.txt,Car,535.72,177.93,561.93,198.91,58.78
002144.txt,Pedestrian,710.66,156.68,767.66,305.07,8.83
002145.txt,Car,0.0,192.61,420.37,373.0,5.04
002145.txt,Car,415.4,182.06,522.78,260.21,14.86
002145.txt,Car,583.19,173.66,639.93,225.41,23.58
002145.txt,Car,534.26,173.53,580.84,214.6,29.43
002145.txt,Car,208.96,187.78,378.32,268.06,14.6
002145.txt,Car,489.28,169.95,529.55,199.15,43.55
002146.txt,Car,411.86,185.38,498.25,214.77,38.44
002147.txt,Car,596.27,182.32,659.58,234.06,21.08
002147.txt,Car,0.0,178.8,161.09,374.0,4.79
002147.txt,Car,36.63,182.62,376.29,354.16,7.77
002147.txt,Car,344.54,178.93,498.27,260.79,15.1
002147.txt,Car,376.73,175.21,499.83,237.91,19.02
002147.txt,Car,465.42,176.05,560.9,213.78,28.42
002147.txt,Van,545.95,160.69,601.02,188.16,60.32
002147.txt,Car,801.77,192.09,1042.38,320.78,10.07
002147.txt,Car,733.05,171.83,851.54,251.63,17.39
002147.txt,Pedestrian,710.67,178.75,740.67,241.14,18.38
002147.txt,Car,692.31,179.41,744.75,215.46,29.53
002147.txt,Car,683.13,171.74,731.89,209.93,34.8
002147.txt,Car,605.76,174.15,643.47,208.16,34.31
002147.txt,Car,11.27,164.83,182.54,223.72,20.38
002147.txt,Van,808.09,160.83,913.09,201.92,46.34
002148.txt,Car,450.44,176.41,515.85,215.34,28.34
002149.txt,Cyclist,110.68,158.15,315.97,374.0,5.63
002149.txt,Cyclist,347.01,152.42,429.09,323.6,8.54
002149.txt,Pedestrian,531.91,175.91,551.67,228.5,21.57
002149.txt,Pedestrian,509.72,172.4,530.86,228.19,21.31
002149.txt,Pedestrian,629.37,167.63,644.39,208.94,33.53
002149.txt,Pedestrian,648.69,169.75,662.21,211.71,33.44
002150.txt,Car,0.0,154.42,202.76,374.0,6.83
002150.txt,Car,36.13,173.58,354.61,290.86,11.41
002150.txt,Car,877.4,151.98,993.36,217.47,25.07
002150.txt,Car,951.5,166.71,1053.19,212.32,25.75
002150.txt,Car,216.99,181.02,426.14,251.42,16.39
002150.txt,Car,280.27,178.57,432.31,239.09,19.26
002150.txt,Car,301.15,168.38,473.4,231.16,21.44
002150.txt,Car,393.02,168.22,508.86,215.23,27.8
002150.txt,Car,653.02,166.9,727.96,193.91,41.58
002151.txt,Car,574.98,176.99,613.2,211.85,35.28
002151.txt,Van,30.34,114.73,327.99,293.45,13.7
002151.txt,Car,280.18,182.52,383.87,238.89,21.16
002151.txt,Misc,487.92,159.73,544.61,215.17,34.0
002151.txt,Misc,387.28,132.5,515.01,250.66,18.97
002151.txt,Truck,526.4,142.05,566.97,199.28,59.35
002152.txt,Car,701.27,177.1,845.43,278.19,13.06
002152.txt,Car,60.0,186.16,277.52,263.57,15.1
002152.txt,Car,845.05,187.6,1241.0,374.0,5.38
002152.txt,Car,681.9,173.99,763.48,239.51,19.25
002152.txt,Car,397.79,184.95,488.42,246.25,19.7
002152.txt,Car,447.34,175.36,513.59,229.68,25.03
002152.txt,Car,656.66,175.59,710.36,218.98,27.78
002152.txt,Car,1161.4,213.98,1241.0,374.0,1.06
002152.txt,Car,487.45,177.08,537.11,219.72,30.75
002152.txt,Van,638.73,148.4,689.27,201.78,41.78
002152.txt,Car,535.28,178.56,559.18,193.94,65.74
002153.txt,Car,973.89,196.14,1241.0,374.0,2.2
002153.txt,Car,82.19,210.23,378.49,374.0,8.53
002153.txt,Car,705.83,183.06,845.52,284.31,12.39
002153.txt,Car,362.39,186.35,480.35,267.92,17.72
002153.txt,Car,473.36,185.75,523.98,226.21,31.62
002153.txt,Cyclist,566.37,178.78,576.51,203.4,55.43
002153.txt,Cyclist,578.34,179.12,587.88,202.31,55.77
002153.txt,Car,512.44,186.32,546.06,210.59,47.66
002153.txt,Car,635.12,180.74,655.31,197.39,68.43
002153.txt,Car,655.2,177.47,709.76,222.02,28.16
002154.txt,Car,553.67,180.5,578.92,199.55,59.47
002155.txt,Car,587.27,175.34,666.88,250.56,16.95
002155.txt,Van,788.25,135.76,1038.16,301.63,10.48
002155.txt,Car,711.07,170.35,860.12,238.49,17.8
002155.txt,Car,670.91,171.17,749.9,204.51,35.35
002155.txt,Car,656.56,174.33,709.46,199.02,46.42
002155.txt,Car,19.87,176.72,227.8,262.12,16.47
002155.txt,Van,0.0,75.69,313.84,339.73,11.41
